,home_team_fifa_rank,away_team_fifa_rank,home_team_total_fifa_points,away_team_total_fifa_points,home_team_score,away_team_score,neutral_location
20639,66,111,1351,1187,4,0,0
20640,135,103,1108,1217,4,1,0
20641,64,136,1364,1101,4,1,0
20642,67,140,1350,1089,3,0,0
20643,201,81,889,1303,0,5,1
20644,210,127,862,1122,0,6,0
20645,152,202,1040,878,3,0,0
20646,170,179,976,946,0,2,0
20647,17,12,1540,1568,3,0,0
20648,26,47,1491,1418,1,2,0
20649,30,10,1478,1581,0,0,0
20650,52,61,1405,1376,1,0,0
20651,44,86,1430,1283,2,1,0
20652,131,118,1116,1160,1,1,0
20653,93,128,1254,1121,3,0,0
20654,100,198,1225,891,0,1,0
20655,68,178,1344,947,4,1,0
20656,76,97,1313,1244,0,0,0
20657,138,58,1092,1378,0,3,0
20658,85,114,1287,1172,1,1,1
20659,96,109,1245,1196,2,0,0
20660,141,106,1086,1205,0,1,0
20661,48,99,1415,1226,4,0,0
20662,210,182,862,937,0,8,0
20663,153,203,1035,872,5,0,0
20664,72,162,1332,1003,3,0,0
20665,18,20,1537,1526,0,1,0
20666,46,38,1423,1456,2,0,0
20667,94,57,1247,1383,2,0,0
20668,27,35,1489,1463,0,0,0
20669,126,41,1123,1444,1,4,0
20670,92,138,1261,1092,1,1,0
20671,108,183,1202,928,1,1,0
20672,39,7,1448,1606,1,3,0
20673,122,90,1144,1269,1,0,0
20674,121,75,1149,1316,2,1,0
20675,205,160,870,1004,1,0,0
20676,128,206,1121,868,6,0,1
20677,36,8,1461,1598,1,2,0
20678,9,6,1597,1612,2,3,0
20679,34,28,1468,1487,2,0,0
20680,98,49,1240,1409,3,3,0
20681,58,42,1378,1433,2,0,0
20682,82,204,1292,871,3,0,0
20683,80,173,1304,958,0,0,0
20684,4,110,1634,1189,2,1,0
20685,159,43,1014,1431,0,4,0
20686,71,89,1337,1272,1,1,0
20687,1,12,1729,1568,2,1,0
20688,29,47,1483,1418,1,0,0
20689,30,19,1478,1536,0,1,0
20690,52,44,1405,1430,1,0,0
20691,61,86,1376,1283,1,1,0
20692,118,128,1160,1121,4,0,0
20693,131,93,1116,1254,0,3,0
20694,100,68,1225,1344,4,0,0
20695,198,178,891,947,2,1,0
20696,112,138,1181,1092,4,1,0
20697,1,17,1729,1540,1,1,0
20698,169,166,979,982,1,2,0
20699,76,74,1313,1322,2,0,0
20700,14,37,1567,1460,3,1,1
20701,10,24,1581,1499,2,0,0
20702,164,143,997,1076,1,1,0
20703,33,58,1474,1378,2,1,0
20704,54,5,1398,1632,4,3,0
20705,55,70,1395,1339,2,2,0
20706,179,186,946,922,1,4,0
20707,171,91,972,1265,0,1,0
20708,15,12,1550,1568,0,1,0
20709,85,58,1287,1378,0,0,1
20710,15,26,1550,1491,1,1,0
20711,77,32,1308,1476,0,2,1
20712,22,21,1510,1525,1,1,0
20713,96,94,1245,1247,2,0,0
20714,106,141,1205,1086,1,0,0
20715,125,50,1129,1408,0,0,0
20716,148,63,1061,1365,1,1,0
20717,88,69,1273,1343,1,0,0
20718,189,73,913,1325,0,0,0
20719,155,84,1023,1289,2,1,0
20720,111,66,1187,1351,0,0,0
20721,103,135,1217,1108,1,0,0
20722,136,64,1101,1364,0,2,0
20723,140,67,1089,1350,2,0,0
20724,11,3,1575,1663,0,1,1
20725,79,177,1307,953,5,0,0
20726,166,104,982,1212,1,2,1
20727,169,151,974,1049,3,0,0
20728,170,169,973,974,0,1,0
20729,181,102,937,1220,0,3,0
20730,165,160,991,1004,1,0,0
20731,121,191,1154,910,7,0,0
20732,110,186,1191,923,4,1,1
20733,124,144,1139,1071,1,2,0
20734,141,170,1080,973,4,1,0
20735,169,181,974,937,3,1,0
20736,160,191,1004,910,3,1,0
20737,116,165,1171,991,1,0,0
20738,124,186,1139,923,2,1,0
20739,144,110,1071,1191,0,0,1
20740,8,96,1598,1248,0,1,0
20741,162,155,1000,1032,0,1,0
20742,1,36,1733,1458,2,0,0
20743,4,9,1635,1594,3,2,0
20744,24,32,1502,1476,0,0,0
20745,55,98,1400,1237,2,0,0
20746,42,56,1432,1392,1,0,0
20747,133,92,1109,1265,1,1,0
20748,117,132,1166,1111,1,1,0
20749,84,78,1287,1307,0,2,0
20750,209,171,862,969,0,1,0
20751,5,23,1619,1506,3,0,0
20752,14,41,1555,1433,3,0,0
20753,30,93,1478,1263,1,0,0
20754,91,147,1267,1064,7,0,0
20755,20,61,1530,1371,0,2,0
20756,21,48,1523,1420,0,1,0
20757,33,34,1473,1472,0,0,0
20758,94,82,1254,1300,0,0,1
20759,15,2,1550,1732,2,0,0
20760,28,27,1483,1490,4,1,0
20761,18,10,1538,1584,1,2,0
20762,62,48,1367,1420,1,1,0
20763,86,45,1279,1428,1,1,0
20764,190,101,911,1222,2,6,0
20765,182,68,936,1338,0,2,0
20766,12,16,1573,1549,2,0,0
20767,3,6,1669,1617,1,0,1
20768,13,37,1568,1452,2,3,0
20769,62,70,1367,1335,1,0,0
20770,50,29,1409,1479,1,1,0
20771,84,74,1287,1320,1,1,0
20772,99,199,1233,890,2,1,0
20773,72,131,1334,1112,1,0,0
20774,81,59,1305,1376,0,0,0
20775,181,141,937,1080,1,3,0
20776,102,169,1220,974,2,0,0
20777,47,51,1422,1408,2,0,0
20778,159,142,1005,1074,2,5,0
20779,58,22,1378,1515,3,2,0
20780,124,110,1139,1191,0,2,0
20781,186,144,923,1071,1,5,1
20782,180,70,940,1335,1,0,0
20783,185,202,924,879,0,2,1
20784,164,175,995,955,1,0,0
20785,19,7,1533,1616,0,0,0
20786,38,17,1449,1548,0,1,0
20787,60,40,1372,1435,0,4,0
20788,35,39,1471,1440,2,1,0
20789,26,129,1491,1117,3,0,0
20790,183,137,927,1099,0,5,0
20791,107,95,1207,1251,2,0,0
20792,42,53,1432,1401,1,1,0
20793,112,97,1189,1245,2,1,0
20794,162,155,1000,1032,2,2,0
20795,121,160,1154,1004,4,2,0
20796,191,116,910,1171,2,3,1
20797,146,25,1067,1501,0,1,0
20798,173,87,967,1277,3,1,0
20799,188,105,917,1210,1,8,0
20800,109,119,1192,1157,0,0,0
20801,79,68,1306,1338,1,0,0
20802,177,152,954,1045,1,0,0
20803,53,153,1401,1040,2,1,0
20804,203,168,873,977,0,0,0
20805,127,103,1125,1216,0,2,0
20806,8,1,1598,1733,5,2,0
20807,5,4,1619,1635,2,1,0
20808,34,24,1472,1502,1,2,0
20809,42,98,1432,1237,0,1,0
20810,55,56,1400,1392,2,0,0
20811,209,78,862,1307,0,2,0
20812,171,84,969,1287,1,1,0
20813,9,32,1594,1476,1,0,0
20814,150,52,1054,1407,0,2,0
20815,87,46,1277,1423,1,1,0
20816,65,64,1354,1356,1,1,0
20817,130,57,1113,1390,2,1,0
20818,211,175,855,955,3,2,0
20819,210,208,858,864,1,1,0
20820,162,200,1000,887,3,0,0
20821,133,76,1109,1310,0,1,0
20822,14,15,1555,1550,2,2,0
20823,48,28,1420,1483,1,0,0
20824,10,33,1584,1473,0,0,0
20825,45,62,1428,1367,1,1,0
20826,86,48,1279,1420,0,2,0
20827,133,132,1109,1111,0,0,0
20828,92,117,1265,1166,2,1,0
20829,68,190,1338,911,4,0,0
20830,182,101,936,1222,2,2,0
20831,36,96,1458,1248,2,2,1
20832,84,113,1287,1182,2,1,0
20833,7,21,1616,1523,1,1,0
20834,17,41,1548,1433,2,0,0
20835,40,91,1435,1267,3,2,0
20836,39,26,1440,1491,0,1,0
20837,35,129,1471,1117,4,1,0
20838,137,107,1099,1207,4,0,0
20839,183,95,927,1251,1,1,0
20840,60,18,1372,1538,1,0,0
20841,12,16,1573,1549,2,0,0
20842,42,82,1432,1300,3,0,0
20843,3,51,1669,1408,1,0,1
20844,13,62,1568,1367,4,1,0
20845,75,99,1317,1233,1,1,0
20846,70,103,1335,1216,1,0,0
20847,2,6,1732,1617,1,0,0
20848,30,29,1478,1479,1,1,1
20849,89,59,1270,1376,0,0,0
20850,19,23,1533,1506,1,0,1
20851,50,90,1409,1268,4,0,0
20852,112,72,1189,1334,1,1,0
20853,53,94,1401,1254,4,0,1
20854,157,74,1020,1320,1,2,0
20855,44,79,1431,1306,0,0,0
20856,70,61,1335,1371,1,2,0
20857,20,37,1530,1452,2,3,0
20858,73,31,1321,1477,1,1,0
20859,22,47,1515,1422,0,1,0
20860,38,27,1449,1490,0,0,0
20861,81,131,1305,1112,2,0,0
20862,141,102,1080,1220,0,0,0
20863,170,181,973,937,3,1,0
20864,116,121,1171,1154,1,1,0
20865,165,191,991,910,6,1,0
20866,102,170,1220,973,3,0,0
20867,169,141,974,1080,3,0,0
20868,160,116,1004,1171,0,0,0
20869,121,165,1154,991,3,0,0
20870,167,118,984,1161,0,0,0
20871,114,100,1176,1224,1,2,0
20872,118,167,1161,984,2,2,0
20873,100,114,1224,1176,2,1,0
20874,167,100,984,1224,2,2,0
20875,83,118,1291,1161,2,1,0
20876,100,167,1224,984,1,0,0
20877,83,118,1291,1161,1,0,0
20878,99,199,1236,888,2,0,1
20879,113,120,1178,1158,5,0,0
20880,109,91,1196,1264,0,1,1
20881,93,109,1258,1196,2,0,0
20882,88,76,1271,1317,2,1,1
20883,99,29,1236,1481,1,1,1
20884,147,127,1068,1120,0,2,1
20885,93,91,1258,1264,1,0,0
20886,100,109,1229,1196,1,1,0
20887,113,81,1178,1296,1,0,0
20888,97,82,1240,1295,0,0,1
20889,93,67,1258,1347,0,1,0
20890,76,109,1317,1196,1,1,1
20891,88,99,1271,1236,1,0,1
20892,79,158,1309,1018,0,2,0
20893,113,109,1178,1196,4,0,0
20894,41,82,1436,1295,5,0,1
20895,135,74,1106,1322,0,1,1
20896,53,69,1405,1335,0,0,1
20897,91,99,1264,1236,2,1,1
20898,116,100,1171,1229,2,4,1
20899,93,29,1258,1481,1,2,0
20900,82,118,1295,1160,2,0,1
20901,79,113,1309,1178,1,1,0
20902,118,97,1160,1240,1,4,1
20903,41,109,1436,1196,0,1,1
20904,74,99,1322,1236,0,0,1
20905,76,91,1317,1264,2,1,1
20906,53,116,1405,1171,1,0,1
20907,29,135,1481,1106,5,0,1
20908,58,14,1378,1560,1,0,1
20909,88,100,1271,1229,3,2,1
20910,69,109,1335,1196,4,0,1
20911,93,81,1258,1296,2,0,1
20912,50,127,1414,1120,3,2,1
20913,95,82,1251,1295,2,1,1
20914,113,118,1178,1160,0,1,1
20915,109,74,1196,1322,2,0,1
20916,79,97,1309,1240,2,0,0
20917,96,58,1242,1378,2,1,1
20918,37,14,1452,1560,2,2,1
20919,99,41,1236,1436,0,3,1
20920,116,76,1171,1317,0,3,1
20921,91,53,1264,1405,0,1,1
20922,100,29,1229,1481,0,2,1
20923,135,88,1106,1271,0,3,1
20924,81,69,1296,1335,0,2,1
20925,109,93,1196,1258,0,6,1
20926,82,50,1295,1414,0,1,1
20927,127,95,1120,1251,0,4,1
20928,97,113,1240,1178,0,1,1
20929,79,118,1309,1160,1,1,0
20930,96,37,1242,1452,0,0,1
20931,41,74,1436,1322,3,2,1
20932,99,109,1236,1196,0,0,1
20933,53,76,1405,1317,2,0,1
20934,91,116,1264,1171,3,1,1
20935,29,88,1481,1271,0,0,1
20936,100,135,1229,1106,2,0,1
20937,81,109,1296,1196,4,1,1
20938,69,93,1335,1258,0,2,1
20939,50,95,1414,1251,2,1,1
20940,82,127,1295,1120,3,1,1
20941,29,82,1481,1295,2,0,1
20942,109,100,1196,1229,1,1,1
20943,118,76,1160,1317,1,2,1
20944,41,95,1436,1251,0,0,1
20945,50,69,1414,1335,1,0,1
20946,79,91,1309,1264,3,2,0
20947,53,113,1405,1178,2,1,1
20948,93,88,1258,1271,1,0,1
20949,76,29,1317,1481,0,3,1
20950,100,50,1229,1414,0,1,1
20951,53,93,1405,1258,0,1,1
20952,79,41,1309,1436,1,0,0
20953,25,71,1497,1326,3,0,0
20954,29,50,1481,1414,0,3,1
20955,79,93,1309,1258,0,4,0
20956,50,93,1414,1258,1,3,1
20957,25,36,1497,1464,2,0,0
20958,117,170,1159,979,1,0,1
20959,174,176,963,952,5,0,0
20960,60,128,1374,1119,2,2,0
20961,162,173,998,968,3,0,1
20962,73,149,1327,1061,3,1,1
20963,172,192,970,907,0,1,0
20964,210,208,858,864,6,1,0
20965,169,154,981,1036,3,0,0
20966,143,163,1073,996,3,1,0
20967,138,124,1085,1134,0,0,0
20968,16,31,1558,1481,1,1,0
20969,19,93,1525,1260,1,0,0
20970,130,10,1113,1589,2,2,0
20971,158,161,1018,1001,0,0,0
20972,156,154,1022,1036,3,1,1
20973,67,70,1355,1344,2,1,0
20974,25,58,1501,1382,1,0,0
20975,36,96,1465,1246,2,0,0
20976,14,78,1560,1317,4,0,0
20977,4,108,1634,1206,2,1,0
20978,29,52,1483,1412,2,0,0
20979,23,20,1509,1518,0,1,0
20980,71,131,1343,1112,3,1,0
20981,92,63,1265,1369,1,1,0
20982,87,211,1276,854,5,0,0
20983,1,50,1727,1424,3,1,0
20984,117,40,1159,1446,3,0,0
20985,207,208,867,864,2,2,1
20986,11,32,1582,1478,1,3,1
20987,149,37,1061,1461,1,0,0
20988,27,12,1495,1575,0,1,0
20989,38,60,1451,1374,1,0,0
20990,17,13,1540,1565,3,1,1
20991,20,33,1518,1476,1,0,1
20992,48,46,1425,1427,1,1,0
20993,5,44,1631,1435,5,0,0
20994,6,30,1614,1482,0,0,0
20995,87,132,1276,1111,2,1,0
20996,61,41,1372,1443,0,2,0
20997,132,38,1111,1451,0,2,0
20998,170,2,979,1726,1,4,0
20999,145,125,1071,1131,0,1,0
21000,208,202,864,881,0,3,0
21001,203,200,874,887,1,2,0
21002,171,187,976,916,3,2,1
21003,3,76,1676,1324,1,1,1
21004,167,147,985,1066,2,1,0
21005,90,165,1273,991,1,1,1
21006,91,8,1269,1599,0,2,0
21007,194,34,905,1474,0,1,0
21008,182,97,926,1238,2,1,0
21009,14,25,1560,1501,2,1,0
21010,9,48,1591,1425,2,1,0
21011,35,101,1472,1222,2,1,0
21012,18,59,1539,1375,2,0,0
21013,181,45,937,1428,0,2,0
21014,24,107,1505,1209,2,0,0
21015,56,142,1394,1076,3,0,0
21016,65,164,1363,994,3,0,0
21017,52,106,1412,1210,1,0,0
21018,109,57,1205,1393,1,1,0
21019,82,110,1292,1191,4,1,0
21020,178,210,950,858,4,0,0
21021,126,81,1126,1306,2,1,0
21022,177,160,951,1002,2,1,0
21023,153,134,1037,1105,2,0,0
21024,124,143,1134,1073,0,1,0
21025,169,156,981,1022,1,0,0
21026,36,78,1465,1317,2,1,0
21027,14,16,1560,1558,2,3,0
21028,19,29,1525,1483,1,0,0
21029,52,4,1412,1634,2,1,0
21030,92,23,1265,1509,4,2,0
21031,20,131,1518,1112,2,0,0
21032,63,71,1369,1343,1,1,0
21033,211,40,854,1446,0,2,0
21034,117,50,1159,1424,0,4,0
21035,87,1,1276,1727,0,2,0
21036,94,122,1257,1136,2,1,0
21037,105,74,1217,1325,1,2,1
21038,113,84,1175,1280,2,0,0
21039,112,68,1180,1354,0,0,0
21040,137,77,1087,1320,3,0,0
21041,179,173,948,968,0,2,0
21042,154,176,1036,952,1,3,0
21043,103,174,1219,963,2,1,0
21044,162,128,998,1119,0,1,0
21045,73,54,1327,1404,2,0,0
21046,108,132,1206,1111,0,0,0
21047,158,161,1018,1001,1,0,0
21048,138,159,1085,1003,0,2,0
21049,70,148,1344,1063,3,2,0
21050,130,48,1113,1425,1,1,0
21051,46,5,1427,1631,1,5,0
21052,6,31,1614,1481,1,1,0
21053,87,30,1276,1482,1,2,0
21054,41,170,1443,979,4,0,0
21055,132,61,1111,1372,0,3,0
21056,2,38,1726,1451,4,0,0
21057,69,28,1349,1493,1,0,0
21058,37,54,1461,1404,1,0,0
21059,44,3,1435,1676,1,3,0
21060,52,101,1412,1222,3,1,0
21061,194,96,905,1246,0,1,0
21062,63,58,1369,1382,0,0,1
21063,66,150,1356,1051,1,0,0
21064,27,60,1495,1374,0,1,0
21065,38,12,1451,1575,2,1,0
21066,43,11,1440,1582,0,1,0
21067,128,149,1119,1061,0,1,0
21068,46,57,1427,1393,1,0,0
21069,33,17,1476,1540,2,4,1
21070,20,73,1518,1327,0,2,1
21071,24,65,1505,1363,2,1,0
21072,67,83,1355,1286,0,0,0
21073,25,13,1501,1565,1,1,0
21074,34,91,1474,1269,1,0,0
21075,8,10,1599,1589,3,3,0
21076,182,9,926,1591,0,2,0
21077,48,14,1425,1560,3,3,0
21078,25,97,1501,1238,4,1,0
21079,35,45,1472,1428,2,2,0
21080,18,181,1539,937,6,0,0
21081,101,59,1222,1375,0,2,0
21082,148,190,1060,908,2,0,0
21083,143,128,1074,1122,0,0,0
21084,128,143,1122,1074,1,1,0
21085,190,148,908,1060,1,3,0
21086,143,156,1074,1022,2,2,1
21087,117,113,1166,1181,1,2,1
21088,128,190,1122,908,3,0,1
21089,143,147,1074,1071,2,2,1
21090,190,117,908,1166,0,0,1
21091,113,128,1181,1122,1,2,1
21092,184,202,923,886,2,1,0
21093,147,156,1071,1022,2,1,1
21094,117,128,1166,1122,1,1,1
21095,113,190,1181,908,3,0,1
21096,39,43,1457,1433,2,1,0
21097,184,202,923,886,2,2,0
21098,142,79,1075,1302,0,0,1
21099,110,147,1190,1071,2,0,1
21100,29,59,1484,1378,1,1,1
21101,73,148,1335,1060,2,2,0
21102,79,128,1302,1122,2,2,1
21103,71,100,1344,1223,1,0,1
21104,2,63,1734,1366,2,0,0
21105,86,107,1277,1203,3,3,0
21106,168,161,986,996,2,0,0
21107,39,85,1457,1279,0,0,0
21108,12,74,1573,1327,3,0,0
21109,166,158,991,1020,2,0,0
21110,147,128,1071,1122,1,2,1
21111,73,79,1335,1302,1,1,0
21112,142,148,1075,1060,1,2,1
21113,110,79,1190,1302,0,0,1
21114,3,55,1676,1398,2,0,0
21115,26,93,1494,1258,0,0,0
21116,18,29,1549,1484,3,1,1
21117,36,61,1467,1369,1,1,0
21118,21,38,1516,1458,1,0,0
21119,24,56,1506,1391,0,1,0
21120,7,8,1607,1604,3,1,0
21121,175,175,959,959,1,0,0
21122,15,100,1559,1223,2,1,0
21123,125,161,1128,996,1,1,0
21124,21,83,1516,1286,5,0,0
21125,32,97,1482,1229,5,1,0
21126,120,149,1155,1057,1,1,0
21127,4,16,1647,1554,1,3,1
21128,186,193,917,907,1,0,0
21129,173,200,967,888,2,0,0
21130,184,188,923,909,0,1,0
21131,183,202,925,886,1,0,0
21132,187,194,915,903,2,0,0
21133,48,51,1424,1419,2,1,0
21134,51,127,1419,1124,1,1,0
21135,132,86,1102,1277,1,1,0
21136,27,29,1493,1484,5,0,0
21137,94,195,1256,900,3,0,0
21138,10,29,1586,1484,1,1,0
21139,102,9,1213,1601,1,4,0
21140,50,25,1420,1496,2,2,0
21141,14,180,1567,943,3,0,0
21142,34,63,1479,1366,1,0,0
21143,68,20,1350,1535,0,1,0
21144,133,84,1101,1285,0,3,0
21145,142,110,1075,1190,2,2,1
21146,73,128,1335,1122,0,0,0
21147,11,129,1580,1120,5,1,0
21148,74,124,1327,1135,2,0,0
21149,165,158,992,1020,1,1,1
21150,65,147,1365,1071,3,1,0
21151,108,107,1202,1203,1,0,0
21152,37,41,1462,1441,1,0,0
21153,28,76,1491,1319,2,0,0
21154,6,74,1613,1327,3,0,0
21155,85,121,1279,1152,4,0,0
21156,168,195,986,900,7,1,0
21157,96,33,1240,1481,1,2,0
21158,81,13,1301,1570,0,2,0
21159,5,19,1621,1539,2,1,0
21160,108,51,1202,1419,1,3,0
21161,40,62,1450,1368,1,0,0
21162,171,134,974,1099,1,0,0
21163,39,2,1457,1734,2,0,0
21164,46,211,1425,848,9,0,0
21165,44,89,1430,1276,2,1,0
21166,1,116,1737,1171,3,0,0
21167,60,35,1375,1478,2,0,0
21168,106,182,1206,932,3,0,0
21169,43,17,1433,1550,0,3,0
21170,148,79,1060,1302,0,1,1
21171,122,118,1142,1158,2,0,0
21172,42,110,1435,1190,0,0,0
21173,160,139,998,1083,4,3,0
21174,3,61,1676,1369,7,0,0
21175,54,79,1399,1302,2,1,0
21176,46,58,1425,1380,0,0,1
21177,26,71,1494,1344,2,0,0
21178,18,59,1549,1378,3,2,1
21179,36,143,1467,1074,2,0,0
21180,21,12,1516,1573,0,3,0
21181,136,79,1089,1302,0,0,1
21182,24,29,1506,1484,0,3,0
21183,8,4,1604,1647,0,0,1
21184,7,16,1607,1554,1,0,0
21185,48,51,1424,1419,3,0,0
21186,51,127,1419,1124,2,3,0
21187,29,132,1484,1102,4,1,0
21188,27,86,1493,1277,1,0,0
21189,29,195,1484,900,2,0,0
21190,10,94,1586,1256,5,1,0
21191,102,50,1213,1420,0,2,0
21192,180,25,943,1496,0,4,0
21193,9,14,1601,1567,3,0,0
21194,68,34,1350,1479,1,4,0
21195,20,84,1535,1285,4,0,0
21196,133,63,1101,1366,0,5,0
21197,166,165,991,992,0,0,0
21198,13,96,1570,1240,8,0,0
21199,81,33,1301,1481,0,1,0
21200,108,32,1202,1482,1,5,0
21201,51,19,1419,1539,1,0,0
21202,40,39,1450,1457,2,1,0
21203,62,171,1368,974,2,0,0
21204,134,2,1099,1734,0,4,0
21205,116,211,1171,848,4,0,0
21206,1,44,1737,1430,3,0,0
21207,46,89,1425,1276,1,0,0
21208,17,35,1550,1478,2,1,0
21209,182,60,932,1375,0,2,0
21210,43,106,1433,1206,2,3,0
21211,70,136,1348,1089,1,1,1
21212,91,68,1267,1350,1,0,1
21213,74,120,1327,1155,1,0,0
21214,5,28,1621,1491,1,2,0
21215,141,125,1078,1128,0,2,0
21216,97,159,1229,1008,4,1,0
21217,37,21,1462,1516,1,1,0
21218,95,99,1253,1224,2,2,0
21219,160,140,998,1080,1,2,0
21220,85,83,1279,1286,2,0,0
21221,188,184,909,923,0,0,0
21222,194,187,903,915,2,1,0
21223,193,186,907,917,5,0,0
21224,200,173,888,967,1,2,1
21225,202,183,886,925,3,0,0
21226,168,195,986,900,5,1,0
21227,45,163,1429,994,0,1,0
21228,57,131,1384,1105,1,0,0
21229,51,62,1404,1365,1,1,1
21230,108,103,1198,1210,1,3,1
21231,3,62,1681,1365,3,0,0
21232,33,21,1485,1516,0,0,1
21233,11,13,1582,1580,0,2,1
21234,18,175,1557,961,7,0,1
21235,50,72,1423,1335,0,0,1
21236,160,163,1005,997,6,0,0
21237,62,80,1365,1299,0,1,1
21238,105,49,1207,1424,1,1,1
21239,131,109,1105,1192,1,1,1
21240,36,55,1468,1396,2,2,1
21241,8,60,1615,1375,4,0,1
21242,101,174,1219,964,2,1,1
21243,39,129,1453,1118,4,0,1
21244,68,62,1346,1365,3,2,1
21245,58,71,1384,1336,3,1,0
21246,47,81,1429,1298,2,3,0
21247,22,45,1515,1433,1,0,1
21248,28,16,1496,1561,0,4,1
21249,79,69,1302,1342,0,1,1
21250,54,61,1397,1368,3,2,0
21251,25,134,1501,1092,2,1,0
21252,62,21,1365,1516,1,3,1
21253,3,33,1681,1485,0,0,0
21254,75,92,1322,1260,2,0,1
21255,30,177,1495,954,4,0,0
21256,88,103,1273,1210,3,1,1
21257,13,55,1580,1396,1,0,1
21258,11,36,1582,1468,1,1,1
21259,18,78,1557,1314,3,1,1
21260,62,81,1365,1298,4,1,1
21261,8,28,1615,1496,2,2,1
21262,129,101,1118,1219,0,2,1
21263,39,174,1453,964,2,1,1
21264,58,109,1384,1192,1,0,0
21265,60,16,1375,1561,1,2,1
21266,69,54,1342,1397,0,0,1
21267,61,79,1368,1302,0,1,1
21268,49,80,1424,1299,0,2,1
21269,45,134,1433,1092,1,0,1
21270,71,108,1336,1198,2,2,1
21271,62,33,1365,1485,1,3,1
21272,177,75,954,1322,2,4,1
21273,30,92,1495,1260,6,0,0
21274,3,21,1681,1516,5,0,0
21275,22,131,1515,1105,2,0,1
21276,68,105,1346,1207,2,0,1
21277,47,113,1429,1182,1,0,1
21278,13,36,1580,1468,1,0,1
21279,55,11,1396,1582,0,2,1
21280,78,175,1314,961,7,0,1
21281,62,72,1365,1335,1,0,1
21282,25,123,1501,1142,1,1,1
21283,62,103,1365,1210,4,1,1
21284,16,8,1561,1615,0,1,1
21285,60,28,1375,1496,1,1,1
21286,174,129,964,1118,2,0,1
21287,101,39,1219,1453,2,1,1
21288,51,118,1404,1158,2,0,1
21289,50,88,1423,1273,2,2,1
21290,54,79,1397,1302,1,1,1
21291,61,69,1368,1342,4,0,1
21292,80,109,1299,1192,1,1,1
21293,58,49,1384,1424,2,0,0
21294,45,71,1433,1336,1,0,1
21295,92,177,1260,954,1,1,1
21296,30,75,1495,1322,1,0,0
21297,108,134,1198,1092,1,0,1
21298,22,68,1515,1346,0,1,1
21299,105,131,1207,1105,3,2,1
21300,3,36,1681,1468,0,0,0
21301,47,62,1429,1365,1,0,1
21302,72,113,1335,1182,1,0,1
21303,25,62,1501,1365,1,1,1
21304,13,16,1580,1561,0,0,1
21305,33,11,1485,1582,0,2,1
21306,103,123,1210,1142,0,0,1
21307,51,50,1404,1423,0,0,1
21308,88,118,1273,1158,0,0,1
21309,8,21,1615,1516,0,0,1
21310,101,78,1219,1314,3,2,1
21311,18,39,1557,1453,1,1,1
21312,58,80,1384,1299,2,0,0
21313,109,49,1192,1424,0,4,1
21314,134,71,1092,1336,0,2,1
21315,108,45,1198,1433,2,0,1
21316,54,75,1397,1322,1,0,1
21317,30,79,1495,1302,1,0,0
21318,105,22,1207,1515,0,3,1
21319,131,68,1105,1346,0,3,1
21320,113,62,1182,1365,1,4,1
21321,72,47,1335,1429,0,1,1
21322,123,62,1142,1365,0,1,1
21323,103,25,1210,1501,0,0,1
21324,88,51,1273,1404,0,0,1
21325,118,50,1158,1423,0,2,1
21326,3,11,1681,1582,2,0,0
21327,101,18,1219,1557,0,1,1
21328,16,21,1561,1516,0,3,1
21329,30,54,1495,1397,3,1,0
21330,47,88,1429,1273,1,1,1
21331,80,22,1299,1515,0,1,1
21332,58,72,1384,1335,0,1,0
21333,45,51,1433,1404,3,2,1
21334,11,16,1582,1561,2,1,1
21335,68,71,1346,1336,3,0,1
21336,108,49,1198,1424,2,2,1
21337,3,21,1681,1516,3,1,0
21338,30,18,1495,1557,0,1,0
21339,101,120,1219,1151,2,4,0
21340,50,25,1423,1501,1,1,1
21341,62,62,1365,1365,0,1,1
21342,195,171,896,984,0,6,0
21343,190,155,908,1026,0,5,1
21344,158,167,1015,992,1,2,1
21345,85,122,1278,1148,5,2,1
21346,45,72,1433,1335,2,1,1
21347,22,88,1515,1273,1,0,1
21348,171,163,984,997,2,0,1
21349,190,167,908,992,0,9,1
21350,140,155,1077,1026,0,2,1
21351,120,85,1151,1278,2,0,1
21352,62,68,1365,1346,1,1,1
21353,108,25,1198,1501,0,3,1
21354,195,202,896,868,2,0,0
21355,140,158,1077,1015,0,3,1
21356,155,167,1026,992,1,0,1
21357,101,122,1219,1148,2,5,0
21358,68,45,1346,1433,2,1,1
21359,22,25,1515,1501,1,0,1
21360,202,163,868,997,0,14,1
21361,140,190,1077,908,13,0,1
21362,158,155,1015,1026,0,3,1
21363,122,120,1148,1151,1,0,1
21364,101,85,1219,1278,1,1,0
21365,25,45,1501,1433,0,1,1
21366,171,202,984,868,8,0,1
21367,195,163,896,997,0,11,0
21368,190,158,908,1015,8,1,1
21369,167,140,992,1077,4,4,1
21370,22,68,1515,1346,0,1,1
21371,120,122,1151,1148,0,1,1
21372,171,167,984,992,1,1,1
21373,141,153,1074,1044,1,1,0
21374,195,150,896,1049,0,1,0
21375,147,81,1069,1299,0,0,0
21376,146,121,1071,1148,0,2,0
21377,148,169,1061,989,2,0,0
21378,202,80,868,1305,1,3,1
21379,76,106,1319,1205,0,0,0
21380,123,59,1143,1389,0,4,0
21381,175,139,956,1074,3,3,0
21382,137,107,1075,1201,0,0,0
